index,series_name,network,season,title,imdb,engagement,date_aired,run_time,format,monster_name,monster_gender,monster_type,monster_subtype,monster_species,monster_real,monster_amount,caught_fred,caught_daphnie,caught_velma,caught_shaggy,caught_scooby,captured_fred,captured_daphnie,captured_velma,captured_shaggy,captured_scooby,unmask_fred,unmask_daphnie,unmask_velma,unmask_shaggy,unmask_scooby,snack_fred,snack_daphnie,snack_velma,snack_shaggy,snack_scooby,unmask_other,caught_other,caught_not,trap_work_first,setting_terrain,setting_country_state,suspects_amount,non_suspect,arrested,culprit_name,culprit_gender,culprit_amount,motive,if_it_wasnt_for,and_that,door_gag,number_of_snacks,split_up,another_mystery,set_a_trap,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo,batman,scooby_dum,scrappy_doo,hex_girls,blue_falcon,fred_va,daphnie_va,velma_va,shaggy_va,scooby_va
35,The New Scooby-Doo Movies,CBS,1,The Ghost of Bigfoot,8.3,118,1972-11-11,43,TV Series,The Ghost of Bigfoot,male,ghost,Half-Human,big foot,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Snow,Vermont,4,FALSE,TRUE,Jonathan Crabtree,Male,1,Theft,NA,NA,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
36,The New Scooby-Doo Movies,CBS,1,The Ghost of the Red Baron,7.6,86,1972-11-18,43,TV Series,Ghost of the Red Baron,male,ghost,Pilot,human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Rural,United States,3,FALSE,TRUE,Mr. Siegfried,Male,1,Competition,NA,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
37,The New Scooby-Doo Movies,CBS,1,The Ghostly Creep from the Deep,7.4,90,1972-11-25,43,TV Series,"Ghost of Redbeard,Ghost of Redbeard's crew,Ghost of Redbeard's crew,Ghost of Redbeard's crew",male,ghost,"Pirate,Pirate,Pirate,Pirate",human,FALSE,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Swamp,United States,1,TRUE,TRUE,Oil Pirate,Male,1,Natural Resource,NA,NA,FALSE,1,0,0,0,0,1,0,0,0,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
38,The New Scooby-Doo Movies,CBS,1,The Haunted Horseman of Hagglethorn Hall,7.8,86,1972-12-02,41,TV Series,"Haunted Horseman,Moat Monster",male,"ghost,animal","Horseman,Amphibian","human,frog",FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Rural,United States,4,FALSE,FALSE,"Duke of Strathmore,Cyrus Wheedly","Male,Male",2,Competition,brats,NA,FALSE,0,0,0,0,0,1,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
39,The New Scooby-Doo Movies,CBS,1,The Phantom of the Country Music Hall,7.6,81,1972-12-09,41,TV Series,"Possessed Viking Mannequin,Possessed Davy Crockett Mannequin",male,possessed object,"Viking,Soldier",human,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,Tennessee,2,FALSE,TRUE,"Bertha,Ben Bing","Female,Male",2,Theft,NA,NA,FALSE,0,0,0,0,0,0,0,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
40,The New Scooby-Doo Movies,CBS,1,The Caped Crusader Caper,7.2,183,1972-12-16,43,TV Series,"Dryad,Troll",male,mythical,"Tree,Humanoid","dryad,troll",FALSE,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Forest,United States,2,FALSE,TRUE,"The Joker,The Penguin","Male,Male",2,Theft,NA,NA,FALSE,0,0,0,0,1,1,0,0,5,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
41,The New Scooby-Doo Movies,CBS,1,The Lochness Mess,7.9,114,1972-12-23,43,TV Series,"Sea Serpent,Ghost of Paul Revere,Minuteman Ghost,Redcoat Ghost",male,"mythical,ghost","Sea-Monster,Phantom,Phantom,Phantom","serpent,human",FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Rural,Massachusetts,4,FALSE,TRUE,"Morgan,Winslow,Selby","Male,Male,Male",3,Treasure,NA,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
42,The New Scooby-Doo Movies,CBS,2,The Mystery of Haunted Island,7.4,103,1973-09-08,44,TV Series,"Hooded Ghosts,Hooded Ghosts,Hooded Ghosts",male,ghost,"Phantom,Phantom,Phantom",human,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,Island,United States,2,FALSE,FALSE,"Scorpions Owner,Scorpions Coach,Scorpions Trainer","Male,Male,Male",3,Competition,NA,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
43,The New Scooby-Doo Movies,CBS,2,The Haunted Showboat,7.9,82,1973-09-15,43,TV Series,"Ghost of Injun Joe,Ghost of Captain Scavenger",male,ghost,"Phantom,Phantom",human,FALSE,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,Coast,Missouri,3,FALSE,TRUE,"Jack Canna,Jack Canna's Partner","Male,Male",2,Counterfeit,NA,NA,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
44,The New Scooby-Doo Movies,CBS,2,Mystery in Persia,7.5,82,1973-09-22,43,TV Series,Jadal,male,mythical,Phantom,genie,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Desert,Iran,3,FALSE,TRUE,Abdullah,Male,1,Competition,NA,NA,FALSE,3,0,0,0,1,1,0,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
45,The New Scooby-Doo Movies,CBS,2,The Spirited Spooked Sports Show,7.4,73,1973-09-29,43,TV Series,Spirit of Fireball McPhan,male,ghost,Phantom,human,FALSE,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,Urban,United States,3,FALSE,TRUE,"Jesse Finster,Mr Griffith's Twin Brother","Male,Male",2,Competition,NA,NA,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
46,The New Scooby-Doo Movies,CBS,2,The Exterminator,7.6,85,1973-10-06,44,TV Series,"Cat Creature,Frankenstein,Creepy Man,Ghost Bird,Unknown Exterminator,Ghostly Man,Invisible Couple,Sea Monster",male,"animal,undead,disguised,disguise,ghost","Humanoid,Frankenstein's Monster,Creepy,Headless,Exterminator,Phantom,Phantom,Sea-Monster","human,bird,fish",FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Forest,California,1,FALSE,FALSE,"Otto,Lorne Chumley","Male,Male",2,Competition,NA,NA,FALSE,0,0,0,0,0,2,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
47,The New Scooby-Doo Movies,CBS,2,The Weird Winds of Winona,7.3,91,1973-10-13,44,TV Series,"Windmakers,Windmakers,Windmakers,Windmakers",male,disguised,"Hooded,Hooded,Hooded,Hooded",human,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,Rural,Mississippi,2,FALSE,TRUE,P.J. Peabody,Male,1,Competition,those meddling kids,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
48,The New Scooby-Doo Movies,CBS,2,The Haunted Candy Factory,7.8,104,1973-10-20,43,TV Series,"Green Globs,Green Globs",male,possessed object,"Humanoid,Humanoid",human,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,Urban,United States,2,FALSE,TRUE,"Mr. Crink,Sterling Smith","Male,Male",2,Smuggling,NA,NA,FALSE,0,0,0,0,0,2,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
49,The New Scooby-Doo Movies,CBS,2,The Haunted Carnival,7.6,92,1973-10-27,43,TV Series,Ghostly Strongman,male,ghost,Phantom,human,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Rural,United States,0,FALSE,TRUE,Masked Marvel,Male,1,Competition,NA,NA,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
50,The Scooby-Doo Show,ABC,1,High Rise Hair Raiser,7.6,112,1976-09-11,24,TV Series,"Specter of Ebenezer Crabbe,Ghost of Netty Crabbe","male,female",ghost,"Phantom,Phantom",human,FALSE,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,United States,4,FALSE,TRUE,"Jim Rivets,Red Sparks","Male,Male",2,Theft,NA,NA,FALSE,0,0,0,0,0,2,0,0,6,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
51,"Dynomutt, Dogwonder",ABC,Crossover,Everyone Hyde!,7.2,12,1976-09-11,22,Crossover,"Mr. Hyde,Snitch",male,"disguised,animal","Split-Personality,Split-Personality","human,hound",TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Urban,United States,2,FALSE,TRUE,Willie the Weasel,Male,1,Theft,NA,NA,FALSE,0,0,0,1,0,0,0,0,3,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
52,The Scooby-Doo Show,ABC,1,The Fiesta Host is an Aztec Ghost,7.4,97,1976-09-18,24,TV Series,"Ghost of King Katazuma,Aztec Statue Monster",male,"ghost,possessed object","Phantom,Statue",human,FALSE,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,Mexico,4,FALSE,TRUE,"Prof. Stonehack,Elina Stonehack","Male,Female",2,Treasure,NA,NA,FALSE,2,0,1,0,0,0,0,0,8,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
53,"Dynomutt, Dogwonder",ABC,Crossover,"What Now, Lowbrow?",6.9,11,1976-09-18,22,Crossover,"Lowbrow,Lowbrow's Henchmen,Lowbrow's Henchmen",male,supervillain,"Idiot,Henchman,Henchman",human,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Urban,United States,1,FALSE,TRUE,NA,NA,3,Theft,NA,NA,FALSE,0,0,0,0,0,2,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
54,The Scooby-Doo Show,ABC,1,The Gruesome Game of the Gator Ghoul,7.5,95,1976-09-25,24,TV Series,Ghost of Gator Ghoul,male,ghost,Amphibian,alligator,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Swamp,Georgia,4,FALSE,TRUE,Alice Dovely,Female,1,Competition,NA,NA,FALSE,0,0,1,0,1,1,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
55,The Scooby-Doo Show,ABC,1,Whatta Shocking Ghost,8,101,1976-10-02,24,TV Series,10000 Volt Ghost,male,ghost,Electric,human,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Snow,United States,3,FALSE,TRUE,"Mr. Voltner,Mayor Dudley","Male,Male",2,Competition,you meddling kids,NA,FALSE,1,1,0,0,0,0,0,0,5,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
56,The Scooby-Doo Show,ABC,1,The Headless Horseman of Halloween,8,127,1976-10-09,24,TV Series,Headless Horseman,male,ghost,Headless,human,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Rural,United States,4,FALSE,TRUE,Elwood Crane,Male,1,Theft,NA,NA,FALSE,0,0,0,0,0,0,0,0,10,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
57,The Scooby-Doo Show,ABC,1,Scared a Lot in Camelot,7.6,93,1976-10-16,24,TV Series,"Ghost of Merlin,Black Knight",male,"ghost,possessed object",Witch,human,FALSE,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Forest,United States,3,FALSE,TRUE,Zarko,Male,1,Theft,NA,NA,FALSE,NA,0,0,1,0,0,0,0,3,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
58,The Scooby-Doo Show,ABC,1,The Harum-Scarum Sanitarium,8.2,99,1976-10-23,24,TV Series,Ghost of Dr. Coffin,male,ghost,Phantom,human,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Forest,Canada,2,FALSE,TRUE,Officer Oldfield,Male,1,Smuggling,NA,NA,FALSE,0,1,0,0,4,0,0,0,13,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
59,The Scooby-Doo Show,ABC,1,The No-Face Zombie Chase Case,7.7,91,1976-10-30,24,TV Series,"No-Face Zombie,Gorilla",male,"undead,animal","Zombie,Beast","human,gorilla",FALSE,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,5,FALSE,TRUE,Mr. Dilly,Male,1,Theft,these meddling kids,NA,TRUE,1,0,0,0,0,0,0,0,8,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
60,The Scooby-Doo Show,ABC,1,Mamba Wamba and the Voodoo Hoodoo,7,81,1976-11-06,24,TV Series,"Mamba Wamba,Zombie Lila,Mamba Zombie,","male,female","ghost,undead","Witch Doctor,Zombie,Zombie",human,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Swamp,United States,5,FALSE,TRUE,"Rodger,Lila","Male,Female",2,Extortion,NA,NA,FALSE,2,2,0,0,2,1,0,0,9,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
61,The Scooby-Doo Show,ABC,1,A Frightened Hound Meets Demons Underground,7.4,84,1976-11-13,24,TV Series,Demon,male,mythical,Demon,demon,FALSE,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,Washington,4,FALSE,TRUE,Sam Crenshaw,Male,1,Theft,you and that dog coming along,NA,FALSE,0,1,0,0,5,1,0,1,12,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
62,"Dynomutt, Dogwonder",ABC,Crossover,The Wizard of Ooze,6.3,7,1976-11-13,22,Crossover,Swamp Rat,male,animal,Humanoid,rat,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Swamp,United States,0,FALSE,TRUE,Mudmouth,Male,2,Theft,NA,NA,FALSE,0,0,0,0,0,2,0,0,3,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
63,The Scooby-Doo Show,ABC,1,A Bum Steer for Scooby,6.8,84,1976-11-20,24,TV Series,"Tamuka the Ghost Bull,Medicine Man Ghost,Talking Bull",male,"ghost,animal","Beast,Witch Doctor,Beast","bull,human",FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,Rural,Texas,5,FALSE,TRUE,"Sam Farren,Lenny,Sam Farren's Foreman","Male,Male,Male",3,Theft,pesky pair in the cow costume,NA,FALSE,0,0,1,0,0,3,1,1,4,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
64,The Scooby-Doo Show,ABC,1,There's a Demon Shark in the Foggy Dark,7.2,80,1976-11-25,24,TV Series,Demon Shark,male,mythical,Demon,shark,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,United States,4,FALSE,TRUE,Mr. Wells,Male,1,Smuggling,NA,NA,FALSE,0,0,1,0,0,1,0,0,7,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
65,The Scooby-Doo Show,ABC,1,"Scooby-Doo, Where's the Crew?",7.3,77,1976-11-27,24,TV Series,"Ghost of Captain Pescado,Kelp Monster,Octopus Monster",male,"ghost,plant,animal","Pirate,Humanoid,Octopus","human,kelp,octopus",FALSE,3,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ocean,United States,2,FALSE,TRUE,Mr. Carp,Male,1,Treasure,these meddling laddies and lasses,NA,FALSE,4,0,0,0,0,0,0,0,7,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
66,The Scooby-Doo Show,ABC,1,The Ghost That Sacked the Quarterback,6.8,75,1976-12-04,24,TV Series,Rambling Ghost,male,ghost,Athlete,human,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,United States,6,FALSE,TRUE,Buck Bender,Male,1,Competition,nosy kids,dog,FALSE,0,1,1,0,1,0,0,0,8,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
67,The Scooby-Doo Show,ABC,1,The Ghost of the Bad Humor Man,7.7,84,1976-12-11,24,TV Series,"Strawberry Technicolor Phantom,Chocolate Technicolor Phantom,Vanilla Technicolor Phantom",male,ghost,"Phantom,Phantom,Phantom",human,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,United States,2,FALSE,TRUE,Sammy the Shrimp,Male,1,Theft,those brats,NA,FALSE,0,0,0,0,0,0,0,0,5,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
68,The Scooby-Doo Show,ABC,1,The Spirits of '76,7.5,81,1976-12-18,24,TV Series,"Ghost of Benedict Arnold,Ghost of William Demont,Ghost of Major Andre",male,ghost,"Statue,Statue,Statue",human,FALSE,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,Washington D.C.,3,FALSE,TRUE,"Mr. Clive,Mr. Wilit","Male,Male",2,Counterfeit,NA,NA,FALSE,0,1,0,0,0,1,0,0,3,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
69,The Scooby-Doo Show,ABC,2,The Curse of the Viking Lake,7.4,71,1977-09-10,24,TV Series,"Viking Ghost,Viking Ghost,Viking Ghost",male,ghost,"Viking,Viking,Viking",human,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Forest,United States,3,FALSE,TRUE,Mr. Hansen,Male,1,Natural Resource,NA,NA,FALSE,0,2,1,0,3,0,0,0,8,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
70,Laff-a-Lympics,ABC,1,The Swiss Alps,6.9,25,1977-09-10,12,TV Series (segmented),NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,Mountain,Switzerland,0,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,Don Messick
71,Laff-a-Lympics,ABC,1,"Tokyo, Japan",6.9,25,1977-09-10,12,TV Series (segmented),NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,Japan,0,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,Casey Kasem,Don Messick
